run	year	tschg	area
7	4	4	1600
7	4	54	772600
7	4	NA	1577000
7	5	1	11900
7	5	2	19400
7	5	3	4800
7	5	4	1900
7	5	5	1600
7	5	55	767200
7	5	NA	1570900
7	6	1	6700
7	6	2	11900
7	6	3	19400
7	6	4	4800
7	6	5	1900
7	6	6	1600
7	6	56	763700
7	6	NA	1567700
7	7	1	9900
7	7	2	6600
7	7	3	11800
7	7	4	19300
7	7	5	4800
7	7	6	1900
7	7	7	1500
7	7	57	759400
7	7	NA	1562500
7	8	1	7700
7	8	2	9800
7	8	3	6600
7	8	4	11800
7	8	5	19000
7	8	6	4800
7	8	7	1900
7	8	8	1500
7	8	58	756700
7	8	NA	1557900
7	9	1	3200
7	9	2	7700
7	9	3	9800
7	9	4	6600
7	9	5	11800
7	9	6	19000
7	9	7	4800
7	9	8	1900
7	9	9	1500
7	9	59	755600
7	9	NA	1555800
7	10	1	4100
7	10	2	3200
7	10	3	7700
7	10	4	9800
7	10	5	6600
7	10	6	11800
7	10	7	18800
7	10	8	4800
7	10	9	1900
7	10	10	1500
7	10	60	754200
7	10	NA	1553300
7	11	1	19700
7	11	2	3900
7	11	3	3200
7	11	4	7400
7	11	5	9800
7	11	6	6600
7	11	7	11400
7	11	8	18200
7	11	9	4800
7	11	10	1900
7	11	11	1500
7	11	61	745100
7	11	NA	1544200
7	12	1	3900
7	12	2	19600
7	12	3	3800
7	12	4	3200
7	12	5	7400
7	12	6	9800
7	12	7	6600
7	12	8	11400
7	12	9	18200
7	12	10	4800
7	12	11	1900
7	12	12	1500
7	12	62	743300
7	12	NA	1542300
7	13	1	3000
7	13	2	3900
7	13	3	19600
7	13	4	3800
7	13	5	3200
7	13	6	7400
7	13	7	9800
7	13	8	6600
7	13	9	11400
7	13	10	18200
7	13	11	4800
7	13	12	1900
7	13	13	1500
7	13	63	742000
7	13	NA	1540600
7	14	1	13200
7	14	2	3000
7	14	3	3900
7	14	4	19100
7	14	5	3600
7	14	6	3200
7	14	7	7200
7	14	8	9700
7	14	9	6600
7	14	10	11400
7	14	11	18100
7	14	12	4800
7	14	13	1900
7	14	14	1500
7	14	64	736200
7	14	NA	1534300
7	15	1	11200
7	15	2	13100
7	15	3	3000
7	15	4	3900
7	15	5	19100
7	15	6	3600
7	15	7	3200
7	15	8	7200
7	15	9	9700
7	15	10	6500
7	15	11	11200
7	15	12	18100
7	15	13	4800
7	15	14	1900
7	15	15	1500
7	15	65	730700
7	15	NA	1529000
7	16	1	2500
7	16	2	11200
7	16	3	13100
7	16	4	2900
7	16	5	3900
7	16	6	19100
7	16	7	3600
7	16	8	3200
7	16	9	7200
7	16	10	9700
7	16	11	6500
7	16	12	11200
7	16	13	18100
7	16	14	4800
7	16	15	1900
7	16	16	1500
7	16	66	729300
7	16	NA	1528000
7	17	1	12100
7	17	2	2500
7	17	3	11000
7	17	4	13000
7	17	5	2900
7	17	6	3900
7	17	7	19000
7	17	8	3600
7	17	9	3100
7	17	10	7200
7	17	11	9700
7	17	12	6500
7	17	13	11000
7	17	14	18000
7	17	15	4800
7	17	16	1900
7	17	17	1500
7	17	67	724400
7	17	NA	1521600
7	18	1	3900
7	18	2	11900
7	18	3	2500
7	18	4	11000
7	18	5	13000
7	18	6	2900
7	18	7	3900
7	18	8	19000
7	18	9	3600
7	18	10	3100
7	18	11	7200
7	18	12	9700
7	18	13	6500
7	18	14	11000
7	18	15	18000
7	18	16	4800
7	18	17	1900
7	18	18	1500
7	18	68	722900
7	18	NA	1519400
7	19	1	1200
7	19	2	3900
7	19	3	11900
7	19	4	2500
7	19	5	11000
7	19	6	12900
7	19	7	2900
7	19	8	3900
7	19	9	19000
7	19	10	3600
7	19	11	3100
7	19	12	7200
7	19	13	9700
7	19	14	6500
7	19	15	11000
7	19	16	18000
7	19	17	4800
7	19	18	1900
7	19	19	1500
7	19	69	722700
7	19	NA	1518500
7	20	1	4500
7	20	2	1200
7	20	3	3900
7	20	4	11900
7	20	5	2500
7	20	6	11000
7	20	7	12900
7	20	8	2900
7	20	9	3900
7	20	10	19000
7	20	11	3600
7	20	12	3100
7	20	13	7200
7	20	14	9700
7	20	15	6500
7	20	16	11000
7	20	17	18000
7	20	18	4800
7	20	19	1900
7	20	20	1500
7	20	70	720500
7	20	NA	1516200
8	0	50	787400
8	0	NA	1590300
8	1	1	7300
8	1	51	784000
8	1	NA	1586400
8	2	1	2800
8	2	2	7200
8	2	52	782800
8	2	NA	1584900
8	3	1	6600
8	3	2	2800
8	3	3	7200
8	3	53	780100
8	3	NA	1581000
8	4	1	3700
8	4	2	6600
8	4	3	2800
8	4	4	7100
8	4	54	778300
8	4	NA	1579200
8	5	1	1300
8	5	2	3700
8	5	3	6600
8	5	4	2800
8	5	5	7100
8	5	55	777800
8	5	NA	1578400
8	6	1	25900
8	6	2	1200
8	6	3	3700
8	6	4	6500
8	6	5	2800
8	6	6	6900
8	6	56	764300
8	6	NA	1566400
8	7	1	2800
8	7	2	25900
8	7	3	1200
8	7	4	3700
8	7	5	6500
8	7	6	2800
8	7	7	6800
8	7	57	763000
8	7	NA	1565000
8	8	1	7200
8	8	2	2800
8	8	3	25900
8	8	4	1100
8	8	5	3700
8	8	6	6500
8	8	7	2800
8	8	8	6600
8	8	58	759700
8	8	NA	1561400
8	9	1	3000
8	9	2	7200
8	9	3	2800
8	9	4	25800
8	9	5	1100
8	9	6	3700
8	9	7	6400
8	9	8	2800
8	9	9	6600
8	9	59	758700
8	9	NA	1559600
8	10	1	6300
8	10	2	3000
8	10	3	7100
8	10	4	2700
8	10	5	25200
8	10	6	1000
8	10	7	3500
8	10	8	6400
8	10	9	2800
8	10	10	6600
8	10	60	756100
8	10	NA	1557000
8	11	1	1400
8	11	2	6300
8	11	3	2900
8	11	4	7100
8	11	5	2700
8	11	6	25200
8	11	7	1000
8	11	8	3500
8	11	9	6400
8	11	10	2800
8	11	11	6600
8	11	61	755300
8	11	NA	1556500
8	12	1	6700
8	12	2	1400
8	12	3	6300
8	12	4	2900
8	12	5	7100
8	12	6	2700
8	12	7	24800
8	12	8	1000
8	12	9	3500
8	12	10	6400
8	12	11	2800
8	12	12	6500
8	12	62	751900
8	12	NA	1553700
8	13	1	2100
8	13	2	6600
8	13	3	1400
8	13	4	6300
8	13	5	2900
8	13	6	7000
8	13	7	2700
8	13	8	24600
8	13	9	1000
8	13	10	3500
8	13	11	6400
8	13	12	2800
8	13	13	6400
8	13	63	751000
8	13	NA	1553000
8	14	1	4100
8	14	2	2100
8	14	3	6600
8	14	4	1400
8	14	5	6200
8	14	6	2900
8	14	7	7000
8	14	8	2700
8	14	9	24600
8	14	10	1000
8	14	11	3500
8	14	12	6400
8	14	13	2800
8	14	14	6400
8	14	64	749100
8	14	NA	1550900
8	15	1	7300
8	15	2	4100
8	15	3	2100
8	15	4	6400
8	15	5	1300
8	15	6	6100
8	15	7	2900
8	15	8	6900
8	15	9	2700
8	15	10	24500
8	15	11	900
8	15	12	3500
8	15	13	6400
8	15	14	2800
8	15	15	6400
8	15	65	746400
8	15	NA	1547000
8	16	1	7200
8	16	2	7300
8	16	3	4100
8	16	4	2100
8	16	5	6300
8	16	6	1300
8	16	7	6100
8	16	8	2900
8	16	9	6900
8	16	10	2700
8	16	11	24400
8	16	12	900
8	16	13	3500
8	16	14	6400
8	16	15	2800
8	16	16	6300
8	16	66	743300
8	16	NA	1543200
8	17	1	5600
8	17	2	7000
8	17	3	7300
8	17	4	4100
8	17	5	2100
8	17	6	6300
8	17	7	1300
8	17	8	6100
8	17	9	2900
8	17	10	6900
8	17	11	2700
8	17	12	24400
8	17	13	900
8	17	14	3500
8	17	15	6300
8	17	16	2800
8	17	17	6300
8	17	67	740500
8	17	NA	1540700
8	18	1	6000
8	18	2	5600
8	18	3	7000
8	18	4	7300
8	18	5	4100
8	18	6	2000
8	18	7	6200
8	18	8	1300
8	18	9	6100
8	18	10	2800
8	18	11	6800
8	18	12	2700
8	18	13	24200
8	18	14	900
8	18	15	3500
8	18	16	6300
8	18	17	2800
8	18	18	6300
8	18	68	738600
8	18	NA	1537200
8	19	1	5100
8	19	2	5900
8	19	3	5600
8	19	4	7000
8	19	5	7300
8	19	6	4000
8	19	7	2000
8	19	8	6200
8	19	9	1300
8	19	10	6100
8	19	11	2800
8	19	12	6700
8	19	13	2700
8	19	14	24100
8	19	15	900
8	19	16	3400
8	19	17	6300
8	19	18	2800
8	19	19	6300
8	19	69	736300
8	19	NA	1534900
8	20	1	24900
8	20	2	5000
8	20	3	5800
8	20	4	5600
8	20	5	6800
8	20	6	7200
8	20	7	4000
8	20	8	1900
8	20	9	6000
8	20	10	1200
8	20	11	6100
8	20	12	2800
8	20	13	6700
8	20	14	2600
8	20	15	23000
8	20	16	900
8	20	17	3400
8	20	18	6000
8	20	19	2800
8	20	20	6300
8	20	70	726200
8	20	NA	1522500
9	0	50	787400
9	0	NA	1590300
9	1	1	6400
9	1	51	784000
9	1	NA	1587300
9	2	1	7000
9	2	2	6400
9	2	52	781500
9	2	NA	1582800
9	3	1	500
9	3	2	7000
9	3	3	6400
9	3	53	781200
9	3	NA	1582600
9	4	1	1400
9	4	2	500
9	4	3	7000
9	4	4	6400
9	4	54	780500
9	4	NA	1581900
9	5	1	5800
9	5	2	1400
9	5	3	500
9	5	4	7000
9	5	5	6400
9	5	55	778100
9	5	NA	1578500
9	6	1	1700
9	6	2	5800
9	6	3	1400
9	6	4	500
9	6	5	7000
9	6	6	6400
9	6	56	777400
9	6	NA	1577500
9	7	1	3800
9	7	2	1700
9	7	3	5800
9	7	4	1400
9	7	5	500
9	7	6	6800
9	7	7	6400
9	7	57	776200
9	7	NA	1575100
9	8	1	2700
9	8	2	3800
9	8	3	1600
9	8	4	5800
9	8	5	1400
9	8	6	500
9	8	7	6800
9	8	8	6400
9	8	58	775400
9	8	NA	1573300
9	9	1	2700
9	9	2	2700
9	9	3	3800
9	9	4	1600
9	9	5	5800
9	9	6	1400
9	9	7	500
9	9	8	6800
9	9	9	6400
9	9	59	774000
9	9	NA	1572000
9	10	1	3000
9	10	2	2700
9	10	3	2700
9	10	4	3800
9	10	5	1600
9	10	6	5800
9	10	7	1400
9	10	8	500
9	10	9	6800
9	10	10	6400
9	10	60	772900
9	10	NA	1570100
9	11	1	2400
9	11	2	3000
9	11	3	2700
9	11	4	2700
9	11	5	3800
9	11	6	1600
9	11	7	5800
9	11	8	1400
9	11	9	500
9	11	10	6800
9	11	11	6400
9	11	61	772200
9	11	NA	1568400
9	12	1	2000
9	12	2	2400
9	12	3	3000
9	12	4	2700
9	12	5	2700
9	12	6	3800
9	12	7	1500
9	12	8	5800
9	12	9	1400
9	12	10	500
9	12	11	6800
9	12	12	6400
9	12	62	771300
9	12	NA	1567400
9	13	1	6300
9	13	2	2000
9	13	3	2400
9	13	4	3000
9	13	5	2700
9	13	6	2600
9	13	7	3800
9	13	8	1500
9	13	9	5800
9	13	10	1300
9	13	11	500
9	13	12	6800
9	13	13	6300
9	13	63	769300
9	13	NA	1563400
9	14	1	5900
9	14	2	6300
9	14	3	2000
9	14	4	2400
9	14	5	3000
9	14	6	2700
9	14	7	2600
9	14	8	3800
9	14	9	1500
9	14	10	5800
9	14	11	1300
9	14	12	500
9	14	13	6800
9	14	14	6300
9	14	64	766200
9	14	NA	1560600
9	15	1	5600
9	15	2	5900
9	15	3	6300
9	15	4	2000
9	15	5	2400
9	15	6	3000
9	15	7	2700
9	15	8	2600
9	15	9	3800
9	15	10	1500
9	15	11	5800
9	15	12	1300
9	15	13	500
9	15	14	6800
9	15	15	6200
9	15	65	764000
9	15	NA	1557300
9	16	1	2800
9	16	2	5600
9	16	3	5900
9	16	4	6300
9	16	5	1900
9	16	6	2400
9	16	7	3000
9	16	8	2700
9	16	9	2500
9	16	10	3800
9	16	11	1500
9	16	12	5800
9	16	13	1300
9	16	14	500
9	16	15	6800
9	16	16	6200
9	16	66	762900
9	16	NA	1555800
9	17	1	3400
9	17	2	2800
9	17	3	5600
9	17	4	5900
9	17	5	6300
9	17	6	1900
9	17	7	2400
9	17	8	3000
9	17	9	2700
9	17	10	2500
9	17	11	3800
9	17	12	1500
9	17	13	5800
9	17	14	1300
9	17	15	500
9	17	16	6800
9	17	17	6200
9	17	67	761400
9	17	NA	1553900
9	18	1	3700
9	18	2	3400
9	18	3	2700
9	18	4	5600
9	18	5	5900
9	18	6	6300
9	18	7	1900
9	18	8	2400
9	18	9	3000
9	18	10	2600
9	18	11	2500
9	18	12	3800
9	18	13	1500
9	18	14	5700
9	18	15	1300
9	18	16	500
9	18	17	6800
9	18	18	6200
9	18	68	759900
9	18	NA	1552000
9	19	1	10300
9	19	2	3700
9	19	3	3400
9	19	4	2600
9	19	5	5500
9	19	6	5800
9	19	7	6100
9	19	8	1900
9	19	9	2400
9	19	10	3000
9	19	11	2600
9	19	12	2500
9	19	13	3800
9	19	14	1500
9	19	15	5700
9	19	16	1300
9	19	17	500
9	19	18	6700
9	19	19	6100
9	19	69	756000
9	19	NA	1546300
9	20	1	1900
9	20	2	10300
9	20	3	3700
9	20	4	3400
9	20	5	2600
9	20	6	5500
9	20	7	5800
9	20	8	6000
9	20	9	1900
9	20	10	2400
9	20	11	3000
9	20	12	2600
9	20	13	2500
9	20	14	3800
9	20	15	1500
9	20	16	5700
9	20	17	1300
9	20	18	500
9	20	19	6700
9	20	20	6100
9	20	70	755400
9	20	NA	1545100
10	0	50	787400
10	0	NA	1590300
10	1	1	1800
10	1	51	786300
10	1	NA	1589600
10	2	1	8400
10	2	2	1800
10	2	52	782200
10	2	NA	1585300
10	3	1	800
10	3	2	8400
10	3	3	1800
10	3	53	781900
10	3	NA	1584800
10	4	1	1600
10	4	2	800
10	4	3	8400
10	4	4	1800
10	4	54	781300
10	4	NA	1583800
10	5	1	2200
10	5	2	1600
10	5	3	800
10	5	4	8400
10	5	5	1800
10	5	55	780300
10	5	NA	1582600
10	6	1	3900
10	6	2	2200
10	6	3	1600
10	6	4	800
10	6	5	8400
10	6	6	1800
10	6	56	778800
10	6	NA	1580200
10	7	1	15100
10	7	2	3900
10	7	3	2200
10	7	4	1600
10	7	5	800
10	7	6	8400
10	7	7	1800
10	7	57	772100
10	7	NA	1571800
10	8	1	8500
10	8	2	15000
10	8	3	3800
10	8	4	2200
10	8	5	1600
10	8	6	800
10	8	7	8400
10	8	8	1800
10	8	58	768200
10	8	NA	1567400
10	9	1	3600
10	9	2	8500
10	9	3	14900
10	9	4	3800
10	9	5	2200
10	9	6	1600
10	9	7	800
10	9	8	8400
10	9	9	1800
10	9	59	766700
10	9	NA	1565400
10	10	1	4900
10	10	2	3600
10	10	3	8500
10	10	4	14900
10	10	5	3800
10	10	6	2200
10	10	7	1600
10	10	8	800
10	10	9	8300
10	10	10	1800
10	10	60	764000
10	10	NA	1563300
10	11	1	3800
10	11	2	4900
10	11	3	3600
10	11	4	8500
10	11	5	14900
10	11	6	3800
10	11	7	2200
10	11	8	1600
10	11	9	800
10	11	10	8200
10	11	11	1800
10	11	61	761800
10	11	NA	1561800
10	12	1	1000
10	12	2	3800
10	12	3	4900
10	12	4	3600
10	12	5	8500
10	12	6	14900
10	12	7	3800
10	12	8	2200
10	12	9	1600
10	12	10	800
10	12	11	8200
10	12	12	1800
10	12	62	761400
10	12	NA	1561200
10	13	1	12300
10	13	2	1000
10	13	3	3800
10	13	4	4900
10	13	5	3600
10	13	6	8500
10	13	7	14600
10	13	8	3800
10	13	9	2200
10	13	10	1600
10	13	11	800
10	13	12	8200
10	13	13	1800
10	13	63	756300
10	13	NA	1554300
10	14	1	2700
10	14	2	12300
10	14	3	1000
10	14	4	3800
10	14	5	4900
10	14	6	3600
10	14	7	8500
10	14	8	14500
10	14	9	3800
10	14	10	2200
10	14	11	1600
10	14	12	800
10	14	13	8200
10	14	14	1800
10	14	64	755100
10	14	NA	1552900
10	15	1	6100
10	15	2	2700
10	15	3	12100
10	15	4	1000
10	15	5	3800
10	15	6	4800
10	15	7	3600
10	15	8	8500
10	15	9	14500
10	15	10	3600
10	15	11	2200
10	15	12	1600
10	15	13	800
10	15	14	8200
10	15	15	1800
10	15	65	753400
10	15	NA	1549000
10	16	1	2600
10	16	2	6100
10	16	3	2700
10	16	4	12100
10	16	5	1000
10	16	6	3800
10	16	7	4800
10	16	8	3600
10	16	9	8500
10	16	10	14500
10	16	11	3600
10	16	12	2200
10	16	13	1600
10	16	14	800
10	16	15	8000
10	16	16	1800
10	16	66	752400
10	16	NA	1547600
10	17	1	9200
10	17	2	2500
10	17	3	6000
10	17	4	2700
10	17	5	12000
10	17	6	1000
10	17	7	3800
10	17	8	4700
10	17	9	3600
10	17	10	8400
10	17	11	14300
10	17	12	3600
10	17	13	2100
10	17	14	1600
10	17	15	800
10	17	16	7700
10	17	17	1800
10	17	67	749200
10	17	NA	1542700
10	18	1	3800
10	18	2	9200
10	18	3	2500
10	18	4	6000
10	18	5	2700
10	18	6	12000
10	18	7	1000
10	18	8	3800
10	18	9	4700
10	18	10	3600
10	18	11	8400
10	18	12	14300
10	18	13	3600
10	18	14	2100
10	18	15	1600
10	18	16	800
10	18	17	7700
10	18	18	1800
10	18	68	747500
10	18	NA	1540600
10	19	1	3800
10	19	2	3700
10	19	3	9200
10	19	4	2500
10	19	5	6000
10	19	6	2700
10	19	7	12000
10	19	8	1000
10	19	9	3800
10	19	10	4700
10	19	11	3600
10	19	12	8400
10	19	13	14100
10	19	14	3600
10	19	15	2100
10	19	16	1600
10	19	17	800
10	19	18	7700
10	19	19	1800
10	19	69	746400
10	19	NA	1538200
10	20	1	15000
10	20	2	3800
10	20	3	3700
10	20	4	9200
10	20	5	2500
10	20	6	6000
10	20	7	2700
10	20	8	12000
10	20	9	1000
10	20	10	3700
10	20	11	4700
10	20	12	3600
10	20	13	8300
10	20	14	14100
10	20	15	3600
10	20	16	2100
10	20	17	1600
10	20	18	800
10	20	19	7500
10	20	20	1800
10	20	70	739300
10	20	NA	1530700
11	0	50	787400
11	0	NA	1590300
11	1	1	1000
11	1	51	786700
11	1	NA	1590000
11	2	1	3800
11	2	2	1000
11	2	52	785700
11	2	NA	1587200
11	3	1	10100
11	3	2	3700
11	3	3	1000
11	3	53	781000
11	3	NA	1581900
11	4	1	400
11	4	2	10100
11	4	3	3700
11	4	4	1000
11	4	54	781000
11	4	NA	1581500
11	5	1	2500
11	5	2	400
11	5	3	10100
11	5	4	3700
11	5	5	1000
11	5	55	779700
11	5	NA	1580300
11	6	1	12100
11	6	2	2500
11	6	3	400
11	6	4	10000
11	6	5	3700
11	6	6	1000
11	6	56	775500
11	6	NA	1572500
11	7	1	3800
11	7	2	12100
11	7	3	2500
11	7	4	400
11	7	5	10000
11	7	6	3700
11	7	7	1000
11	7	57	774100
11	7	NA	1570100
11	8	1	300
11	8	2	3800
11	8	3	12100
11	8	4	2500
11	8	5	400
11	8	6	10000
11	8	7	3700
11	8	8	1000
11	8	58	774000
11	8	NA	1569900
11	9	1	9400
11	9	2	300
11	9	3	3800
11	9	4	12100
11	9	5	2500
11	9	6	400
11	9	7	9900
11	9	8	3600
11	9	9	1000
11	9	59	770300
11	9	NA	1564400
11	10	1	4000
11	10	2	9300
11	10	3	300
11	10	4	3800
11	10	5	12100
11	10	6	2400
11	10	7	400
11	10	8	9900
11	10	9	3600
11	10	10	1000
11	10	60	768600
11	10	NA	1562300
11	11	1	11100
11	11	2	4000
11	11	3	9200
11	11	4	300
11	11	5	3800
11	11	6	11800
11	11	7	2400
11	11	8	400
11	11	9	9900
11	11	10	3600
11	11	11	900
11	11	61	764300
11	11	NA	1556000
11	12	1	4100
11	12	2	11100
11	12	3	4000
11	12	4	9100
11	12	5	300
11	12	6	3800
11	12	7	11700
11	12	8	2400
11	12	9	400
11	12	10	9900
11	12	11	3600
11	12	12	900
11	12	62	762600
11	12	NA	1553800
11	13	1	2400
11	13	2	4100
11	13	3	11100
11	13	4	4000
11	13	5	9100
11	13	6	300
11	13	7	3800
11	13	8	11700
11	13	9	2400
11	13	10	400
11	13	11	9900
11	13	12	3600
11	13	13	900
11	13	63	761600
11	13	NA	1552400
11	14	1	9800
11	14	2	2400
11	14	3	4100
11	14	4	11000
11	14	5	3900
11	14	6	9000
11	14	7	300
11	14	8	3800
11	14	9	11600
11	14	10	2400
11	14	11	400
11	14	12	9900
11	14	13	3500
11	14	14	900
11	14	64	758600
11	14	NA	1546100
11	15	1	3700
11	15	2	9700
11	15	3	2400
11	15	4	4100
11	15	5	11000
11	15	6	3900
11	15	7	9000
11	15	8	300
11	15	9	3800
11	15	10	11500
11	15	11	2400
11	15	12	400
11	15	13	9900
11	15	14	3500
11	15	15	900
11	15	65	756800
11	15	NA	1544400
11	16	1	2700
11	16	2	3700
11	16	3	9700
11	16	4	2400
11	16	5	4100
11	16	6	11000
11	16	7	3900
11	16	8	9000
11	16	9	300
11	16	10	3800
11	16	11	11500
11	16	12	2400
11	16	13	400
11	16	14	9900
11	16	15	3500
11	16	16	800
11	16	66	755500
11	16	NA	1543100
11	17	1	400
11	17	2	2700
11	17	3	3700
11	17	4	9700
11	17	5	2400
11	17	6	4100
11	17	7	11000
11	17	8	3900
11	17	9	9000
11	17	10	300
11	17	11	3800
11	17	12	11500
11	17	13	2400
11	17	14	400
11	17	15	9900
11	17	16	3500
11	17	17	800
11	17	67	755200
11	17	NA	1543000
11	18	1	24900
11	18	2	400
11	18	3	2700
11	18	4	3600
11	18	5	9700
11	18	6	2400
11	18	7	4100
11	18	8	11000
11	18	9	3900
11	18	10	8900
11	18	11	300
11	18	12	3700
11	18	13	11500
11	18	14	2400
11	18	15	300
11	18	16	9400
11	18	17	3500
11	18	18	800
11	18	68	743600
11	18	NA	1530600
11	19	1	7500
11	19	2	24600
11	19	3	400
11	19	4	2700
11	19	5	3600
11	19	6	9700
11	19	7	2300
11	19	8	4100
11	19	9	11000
11	19	10	3900
11	19	11	8900
11	19	12	300
11	19	13	3700
11	19	14	11500
11	19	15	2400
11	19	16	300
11	19	17	9300
11	19	18	3500
11	19	19	800
11	19	69	740100
11	19	NA	1527100
11	20	1	5100
11	20	2	7500
11	20	3	24300
11	20	4	400
11	20	5	2600
11	20	6	3600
11	20	7	9700
11	20	8	2300
11	20	9	4100
11	20	10	11000
11	20	11	3900
11	20	12	8900
11	20	13	300
11	20	14	3700
11	20	15	11500
11	20	16	2400
11	20	17	300
11	20	18	9300
11	20	19	3500
11	20	20	800
11	20	70	737600
11	20	NA	1524900
12	0	50	787400
12	0	NA	1590300
12	1	1	6200
12	1	51	784900
12	1	NA	1586600
12	2	1	500
12	2	2	6200
12	2	52	784500
12	2	NA	1586500
12	3	1	3600
12	3	2	500
12	3	3	6200
12	3	53	782900
12	3	NA	1584500
12	4	1	16900
12	4	2	3600
12	4	3	500
12	4	4	6200
12	4	54	774400
12	4	NA	1576100
12	5	1	3400
12	5	2	16800
12	5	3	3500
12	5	4	500
12	5	5	6200
12	5	55	772700
12	5	NA	1574600
12	6	1	8500
12	6	2	3400
12	6	3	16700
12	6	4	3500
12	6	5	500
12	6	6	6200
12	6	56	768700
12	6	NA	1570200
12	7	1	4700
12	7	2	8400
12	7	3	3400
12	7	4	16600
12	7	5	3500
12	7	6	500
12	7	7	6200
12	7	57	766400
12	7	NA	1568000
12	8	1	2100
12	8	2	4700
12	8	3	8400
12	8	4	3400
12	8	5	16300
12	8	6	3500
12	8	7	500
12	8	8	6200
12	8	58	765500
12	8	NA	1567100
12	9	1	2300
12	9	2	2100
12	9	3	4700
12	9	4	8400
12	9	5	3400
12	9	6	16300
12	9	7	3500
12	9	8	500
12	9	9	6200
12	9	59	764400
12	9	NA	1565900
12	10	1	3800
12	10	2	2300
12	10	3	2100
12	10	4	4700
12	10	5	8400
12	10	6	3400
12	10	7	16100
12	10	8	3500
12	10	9	500
12	10	10	6200
12	10	60	762700
12	10	NA	1564000
12	11	1	6700
12	11	2	3800
12	11	3	2300
12	11	4	2100
12	11	5	4700
12	11	6	8300
12	11	7	3200
12	11	8	15900
12	11	9	3500
12	11	10	500
12	11	11	6200
12	11	61	759600
12	11	NA	1560900
12	12	1	15300
12	12	2	6600
12	12	3	3800
12	12	4	2300
12	12	5	2100
12	12	6	4600
12	12	7	8200
12	12	8	3100
12	12	9	15700
12	12	10	3300
12	12	11	500
12	12	12	6200
12	12	62	751900
12	12	NA	1554100
12	13	1	2400
12	13	2	15200
12	13	3	6600
12	13	4	3800
12	13	5	2300
12	13	6	2100
12	13	7	4600
12	13	8	8200
12	13	9	3100
12	13	10	15700
12	13	11	3300
12	13	12	500
12	13	13	6200
12	13	63	751100
12	13	NA	1552600
12	14	1	4900
12	14	2	2400
12	14	3	15200
12	14	4	6600
12	14	5	3700
12	14	6	2300
12	14	7	2100
12	14	8	4600
12	14	9	8100
12	14	10	3100
12	14	11	15500
12	14	12	3200
12	14	13	500
12	14	14	6200
12	14	64	748900
12	14	NA	1550400
12	15	1	5300
12	15	2	4900
12	15	3	2300
12	15	4	15200
12	15	5	6600
12	15	6	3700
12	15	7	2300
12	15	8	2100
12	15	9	4600
12	15	10	8100
12	15	11	3100
12	15	12	15500
12	15	13	3200
12	15	14	500
12	15	15	6200
12	15	65	746500
12	15	NA	1547600
12	16	1	2600
12	16	2	5300
12	16	3	4900
12	16	4	2300
12	16	5	15200
12	16	6	6600
12	16	7	3700
12	16	8	2300
12	16	9	2100
12	16	10	4600
12	16	11	8100
12	16	12	3100
12	16	13	15400
12	16	14	3200
12	16	15	500
12	16	16	6200
12	16	66	745400
12	16	NA	1546200
12	17	1	23800
12	17	2	2600
12	17	3	5200
12	17	4	4900
12	17	5	2300
12	17	6	14700
12	17	7	6300
12	17	8	3700
12	17	9	2300
12	17	10	2100
12	17	11	4500
12	17	12	8000
12	17	13	3100
12	17	14	14900
12	17	15	3100
12	17	16	500
12	17	17	6000
12	17	67	734300
12	17	NA	1535400
12	18	1	7100
12	18	2	23800
12	18	3	2600
12	18	4	5200
12	18	5	4900
12	18	6	2300
12	18	7	14400
12	18	8	6300
12	18	9	3700
12	18	10	2200
12	18	11	2100
12	18	12	4400
12	18	13	8000
12	18	14	3000
12	18	15	14800
12	18	16	3100
12	18	17	500
12	18	18	6000
12	18	68	731300
12	18	NA	1532000
12	19	1	8800
12	19	2	7100
12	19	3	23600
12	19	4	2600
12	19	5	5200
12	19	6	4900
12	19	7	2300
12	19	8	14300
12	19	9	6200
12	19	10	3700
12	19	11	2200
12	19	12	2100
12	19	13	4400
12	19	14	8000
12	19	15	3000
12	19	16	14600
12	19	17	3100
12	19	18	500
12	19	19	6000
12	19	69	727300
12	19	NA	1527800
12	20	1	8800
12	20	2	8800
12	20	3	7100
12	20	4	23500
12	20	5	2600
12	20	6	5200
12	20	7	4900
12	20	8	2300
12	20	9	14200
12	20	10	6000
12	20	11	3700
12	20	12	2200
12	20	13	2100
12	20	14	4400
12	20	15	7900
12	20	16	3000
12	20	17	14300
12	20	18	3000
12	20	19	500
12	20	20	5900
12	20	70	723200
12	20	NA	1524100
13	0	50	787400
13	0	NA	1590300
13	1	1	8000
13	1	51	784000
13	1	NA	1585700
13	2	1	400
13	2	2	8000
13	2	52	783800
13	2	NA	1585500
13	3	1	2300
13	3	2	400
13	3	3	7900
13	3	53	783100
13	3	NA	1584000
13	4	1	2500
13	4	2	2300
13	4	3	400
13	4	4	7900
13	4	54	781800
13	4	NA	1582800
13	5	1	3300
13	5	2	2500
13	5	3	2300
13	5	4	400
13	5	5	7900
13	5	55	780000
13	5	NA	1581300
13	6	1	4800
13	6	2	3300
13	6	3	2500
13	6	4	2300
13	6	5	400
13	6	6	7900
13	6	56	778000
13	6	NA	1578500
13	7	1	3000
13	7	2	4800
13	7	3	3300
13	7	4	2500
13	7	5	2300
13	7	6	300
13	7	7	7900
13	7	57	777000
