run	year	tschg	area
7	4	4	6000
7	4	54	771100
7	4	NA	1579000
7	5	1	3400
7	5	2	12900
7	5	3	4800
7	5	4	3900
7	5	5	6000
7	5	55	768700
7	5	NA	1578000
7	6	1	2000
7	6	2	3400
7	6	3	12900
7	6	4	4800
7	6	5	3900
7	6	6	6000
7	6	56	767900
7	6	NA	1576800
7	7	1	2200
7	7	2	2000
7	7	3	3400
7	7	4	12800
7	7	5	4800
7	7	6	3900
7	7	7	6000
7	7	57	767100
7	7	NA	1575500
7	8	1	4100
7	8	2	2200
7	8	3	2000
7	8	4	3400
7	8	5	12800
7	8	6	4800
7	8	7	3900
7	8	8	6000
7	8	58	764700
7	8	NA	1573800
7	9	1	11200
7	9	2	4100
7	9	3	2200
7	9	4	2000
7	9	5	3400
7	9	6	12600
7	9	7	4800
7	9	8	3900
7	9	9	6000
7	9	59	758100
7	9	NA	1569400
7	10	1	8800
7	10	2	11200
7	10	3	4100
7	10	4	2100
7	10	5	2000
7	10	6	3400
7	10	7	12600
7	10	8	4700
7	10	9	3800
7	10	10	6000
7	10	60	752400
7	10	NA	1566600
7	11	1	5100
7	11	2	8800
7	11	3	11200
7	11	4	4100
7	11	5	2100
7	11	6	2000
7	11	7	3400
7	11	8	12600
7	11	9	4700
7	11	10	3800
7	11	11	6000
7	11	61	748700
7	11	NA	1565200
7	12	1	2800
7	12	2	5100
7	12	3	8800
7	12	4	11100
7	12	5	4100
7	12	6	2100
7	12	7	2000
7	12	8	3400
7	12	9	12600
7	12	10	4600
7	12	11	3800
7	12	12	6000
7	12	62	747500
7	12	NA	1563800
7	13	1	1900
7	13	2	2800
7	13	3	5100
7	13	4	8800
7	13	5	11100
7	13	6	4100
7	13	7	2100
7	13	8	1900
7	13	9	3400
7	13	10	12600
7	13	11	4600
7	13	12	3800
7	13	13	5900
7	13	63	746500
7	13	NA	1563100
7	14	1	3600
7	14	2	1900
7	14	3	2800
7	14	4	5100
7	14	5	8800
7	14	6	11000
7	14	7	4100
7	14	8	2100
7	14	9	1900
7	14	10	3400
7	14	11	12600
7	14	12	4600
7	14	13	3800
7	14	14	5900
7	14	64	744300
7	14	NA	1561800
7	15	1	11200
7	15	2	3600
7	15	3	1900
7	15	4	2800
7	15	5	5100
7	15	6	8700
7	15	7	10900
7	15	8	4100
7	15	9	2100
7	15	10	1900
7	15	11	3400
7	15	12	12500
7	15	13	4600
7	15	14	3800
7	15	15	5900
7	15	65	737500
7	15	NA	1557700
7	16	1	19200
7	16	2	11200
7	16	3	3600
7	16	4	1900
7	16	5	2800
7	16	6	5000
7	16	7	8700
7	16	8	10700
7	16	9	4100
7	16	10	2000
7	16	11	1900
7	16	12	3400
7	16	13	11900
7	16	14	4600
7	16	15	3800
7	16	16	5600
7	16	66	727200
7	16	NA	1550100
7	17	1	8300
7	17	2	19200
7	17	3	11100
7	17	4	3600
7	17	5	1900
7	17	6	2800
7	17	7	5000
7	17	8	8700
7	17	9	10600
7	17	10	4100
7	17	11	2000
7	17	12	1900
7	17	13	3400
7	17	14	11800
7	17	15	4600
7	17	16	3800
7	17	17	5600
7	17	67	722100
7	17	NA	1547200
7	18	1	9300
7	18	2	8300
7	18	3	19200
7	18	4	11000
7	18	5	3600
7	18	6	1900
7	18	7	2800
7	18	8	5000
7	18	9	8700
7	18	10	10600
7	18	11	3900
7	18	12	1900
7	18	13	1800
7	18	14	3400
7	18	15	11600
7	18	16	4600
7	18	17	3800
7	18	18	5600
7	18	68	716300
7	18	NA	1544400
7	19	1	15900
7	19	2	9200
7	19	3	8200
7	19	4	19100
7	19	5	11000
7	19	6	3600
7	19	7	1900
7	19	8	2800
7	19	9	4900
7	19	10	8600
7	19	11	10300
7	19	12	3700
7	19	13	1900
7	19	14	1800
7	19	15	3300
7	19	16	11400
7	19	17	4600
7	19	18	3800
7	19	19	5600
7	19	69	707700
7	19	NA	1538400
7	20	1	9700
7	20	2	15700
7	20	3	9000
7	20	4	8200
7	20	5	19100
7	20	6	11000
7	20	7	3600
7	20	8	1900
7	20	9	2800
7	20	10	4800
7	20	11	8400
7	20	12	9900
7	20	13	3700
7	20	14	1900
7	20	15	1800
7	20	16	3000
7	20	17	11300
7	20	18	4600
7	20	19	3800
7	20	20	5600
7	20	70	701500
7	20	NA	1536400
8	0	50	787400
8	0	NA	1590300
8	1	1	2800
8	1	51	786000
8	1	NA	1588900
8	2	1	29100
8	2	2	2800
8	2	52	766500
8	2	NA	1579300
8	3	1	10000
8	3	2	28700
8	3	3	2800
8	3	53	761100
8	3	NA	1575100
8	4	1	2500
8	4	2	10000
8	4	3	28700
8	4	4	2800
8	4	54	759700
8	4	NA	1574000
8	5	1	1700
8	5	2	2500
8	5	3	10000
8	5	4	28600
8	5	5	2800
8	5	55	758600
8	5	NA	1573500
8	6	1	1300
8	6	2	1700
8	6	3	2500
8	6	4	10000
8	6	5	28500
8	6	6	2800
8	6	56	757700
8	6	NA	1573200
8	7	1	8400
8	7	2	1200
8	7	3	1700
8	7	4	2400
8	7	5	9900
8	7	6	28300
8	7	7	2800
8	7	57	752700
8	7	NA	1570300
8	8	1	3400
8	8	2	8400
8	8	3	1200
8	8	4	1700
8	8	5	2400
8	8	6	9900
8	8	7	28300
8	8	8	2800
8	8	58	750400
8	8	NA	1569200
8	9	1	7600
8	9	2	3400
8	9	3	8400
8	9	4	1200
8	9	5	1700
8	9	6	2400
8	9	7	9800
8	9	8	28300
8	9	9	2800
8	9	59	745100
8	9	NA	1567000
8	10	1	3400
8	10	2	7600
8	10	3	3400
8	10	4	8400
8	10	5	1200
8	10	6	1700
8	10	7	2400
8	10	8	9800
8	10	9	28300
8	10	10	2700
8	10	60	743000
8	10	NA	1565800
8	11	1	2100
8	11	2	3400
8	11	3	7600
8	11	4	3400
8	11	5	8400
8	11	6	1200
8	11	7	1700
8	11	8	2400
8	11	9	9800
8	11	10	28300
8	11	11	2700
8	11	61	741800
8	11	NA	1564900
8	12	1	3700
8	12	2	2100
8	12	3	3400
8	12	4	7600
8	12	5	3400
8	12	6	8400
8	12	7	1200
8	12	8	1700
8	12	9	2400
8	12	10	9800
8	12	11	28000
8	12	12	2700
8	12	62	739400
8	12	NA	1563900
8	13	1	5500
8	13	2	3700
8	13	3	2100
8	13	4	3400
8	13	5	7600
8	13	6	3400
8	13	7	8400
8	13	8	1200
8	13	9	1700
8	13	10	2400
8	13	11	9800
8	13	12	27800
8	13	13	2700
8	13	63	736300
8	13	NA	1561700
8	14	1	14100
8	14	2	5500
8	14	3	3700
8	14	4	2000
8	14	5	3300
8	14	6	7500
8	14	7	3400
8	14	8	8300
8	14	9	1200
8	14	10	1700
8	14	11	2400
8	14	12	9800
8	14	13	27600
8	14	14	2700
8	14	64	728600
8	14	NA	1555900
8	15	1	4500
8	15	2	14100
8	15	3	5400
8	15	4	3700
8	15	5	2000
8	15	6	3200
8	15	7	7400
8	15	8	3400
8	15	9	8300
8	15	10	1200
8	15	11	1700
8	15	12	2400
8	15	13	9800
8	15	14	27500
8	15	15	2700
8	15	65	727000
8	15	NA	1553400
8	16	1	6800
8	16	2	4500
8	16	3	14100
8	16	4	5400
8	16	5	3700
8	16	6	2000
8	16	7	3200
8	16	8	7400
8	16	9	3400
8	16	10	8200
8	16	11	1200
8	16	12	1700
8	16	13	2400
8	16	14	9700
8	16	15	27200
8	16	16	2700
8	16	66	723700
8	16	NA	1550400
8	17	1	6500
8	17	2	6700
8	17	3	4500
8	17	4	14000
8	17	5	5400
8	17	6	3700
8	17	7	2000
8	17	8	3200
8	17	9	7300
8	17	10	3400
8	17	11	8200
8	17	12	1100
8	17	13	1700
8	17	14	2400
8	17	15	9700
8	17	16	27100
8	17	17	2700
8	17	67	720200
8	17	NA	1547900
8	18	1	1700
8	18	2	6500
8	18	3	6700
8	18	4	4500
8	18	5	13900
8	18	6	5400
8	18	7	3700
8	18	8	2000
8	18	9	3200
8	18	10	7200
8	18	11	3400
8	18	12	8200
8	18	13	1100
8	18	14	1700
8	18	15	2400
8	18	16	9700
8	18	17	27100
8	18	18	2600
8	18	68	719600
8	18	NA	1547100
8	19	1	3800
8	19	2	1700
8	19	3	6500
8	19	4	6700
8	19	5	4500
8	19	6	13900
8	19	7	5400
8	19	8	3700
8	19	9	2000
8	19	10	3200
8	19	11	7200
8	19	12	3400
8	19	13	8200
8	19	14	1100
8	19	15	1700
8	19	16	2400
8	19	17	9700
8	19	18	27100
8	19	19	2600
8	19	69	717500
8	19	NA	1545400
8	20	1	8100
8	20	2	3800
8	20	3	1700
8	20	4	6500
8	20	5	6700
8	20	6	4500
8	20	7	13800
8	20	8	5400
8	20	9	3700
8	20	10	2000
8	20	11	3200
8	20	12	7200
8	20	13	3400
8	20	14	8200
8	20	15	1000
8	20	16	1700
8	20	17	2400
8	20	18	9600
8	20	19	26500
8	20	20	2600
8	20	70	712700
8	20	NA	1543000
9	0	50	787400
9	0	NA	1590300
9	1	1	5500
9	1	51	784300
9	1	NA	1587900
9	2	1	5000
9	2	2	5500
9	2	52	782000
9	2	NA	1585200
9	3	1	10700
9	3	2	5000
9	3	3	5500
9	3	53	775600
9	3	NA	1580900
9	4	1	2800
9	4	2	10700
9	4	3	5000
9	4	4	5500
9	4	54	773900
9	4	NA	1579800
9	5	1	5900
9	5	2	2800
9	5	3	10700
9	5	4	5000
9	5	5	5300
9	5	55	771100
9	5	NA	1576900
9	6	1	2500
9	6	2	5900
9	6	3	2700
9	6	4	10700
9	6	5	5000
9	6	6	5200
9	6	56	770300
9	6	NA	1575400
9	7	1	4000
9	7	2	2500
9	7	3	5800
9	7	4	2700
9	7	5	10700
9	7	6	5000
9	7	7	5200
9	7	57	767300
9	7	NA	1574500
9	8	1	2700
9	8	2	4000
9	8	3	2500
9	8	4	5800
9	8	5	2700
9	8	6	10600
9	8	7	5000
9	8	8	5200
9	8	58	766400
9	8	NA	1572800
9	9	1	5300
9	9	2	2700
9	9	3	4000
9	9	4	2400
9	9	5	5700
9	9	6	2700
9	9	7	10600
9	9	8	5000
9	9	9	5200
9	9	59	763700
9	9	NA	1570400
9	10	1	1900
9	10	2	5300
9	10	3	2700
9	10	4	4000
9	10	5	2300
9	10	6	5700
9	10	7	2700
9	10	8	10600
9	10	9	5000
9	10	10	5200
9	10	60	762400
9	10	NA	1569900
9	11	1	4300
9	11	2	1900
9	11	3	5200
9	11	4	2700
9	11	5	4000
9	11	6	2300
9	11	7	5600
9	11	8	2700
9	11	9	10600
9	11	10	5000
9	11	11	5200
9	11	61	760100
9	11	NA	1568100
9	12	1	6600
9	12	2	4300
9	12	3	1900
9	12	4	5200
9	12	5	2600
9	12	6	4000
9	12	7	2300
9	12	8	5600
9	12	9	2700
9	12	10	10600
9	12	11	5000
9	12	12	5100
9	12	62	756700
9	12	NA	1565100
9	13	1	10100
9	13	2	6400
9	13	3	4200
9	13	4	1900
9	13	5	5200
9	13	6	2600
9	13	7	4000
9	13	8	2300
9	13	9	5600
9	13	10	2600
9	13	11	10500
9	13	12	5000
9	13	13	5100
9	13	63	751000
9	13	NA	1561200
9	14	1	9100
9	14	2	9900
9	14	3	6200
9	14	4	4200
9	14	5	1900
9	14	6	5200
9	14	7	2600
9	14	8	4000
9	14	9	2200
9	14	10	5500
9	14	11	2600
9	14	12	10400
9	14	13	5000
9	14	14	5100
9	14	64	746100
9	14	NA	1557700
9	15	1	3700
9	15	2	9100
9	15	3	9800
9	15	4	6200
9	15	5	4200
9	15	6	1900
9	15	7	5200
9	15	8	2600
9	15	9	4000
9	15	10	2200
9	15	11	5400
9	15	12	2600
9	15	13	10400
9	15	14	4900
9	15	15	5100
9	15	65	743900
9	15	NA	1556500
9	16	1	12100
9	16	2	3700
9	16	3	8900
9	16	4	9800
9	16	5	6200
9	16	6	4200
9	16	7	1800
9	16	8	5200
9	16	9	2600
9	16	10	3900
9	16	11	2200
9	16	12	5200
9	16	13	2600
9	16	14	10200
9	16	15	4900
9	16	16	5000
9	16	66	736400
9	16	NA	1552800
9	17	1	3800
9	17	2	12100
9	17	3	3700
9	17	4	8900
9	17	5	9800
9	17	6	6200
9	17	7	4100
9	17	8	1800
9	17	9	5200
9	17	10	2600
9	17	11	3900
9	17	12	2200
9	17	13	5100
9	17	14	2600
9	17	15	10200
9	17	16	4800
9	17	17	5000
9	17	67	733900
9	17	NA	1551800
9	18	1	6600
9	18	2	3800
9	18	3	12100
9	18	4	3700
9	18	5	8900
9	18	6	9800
9	18	7	6200
9	18	8	4100
9	18	9	1800
9	18	10	5200
9	18	11	2600
9	18	12	3900
9	18	13	2200
9	18	14	5100
9	18	15	2600
9	18	16	10100
9	18	17	4800
9	18	18	4900
9	18	68	729600
9	18	NA	1549700
9	19	1	2600
9	19	2	6600
9	19	3	3800
9	19	4	12100
9	19	5	3700
9	19	6	8900
9	19	7	9800
9	19	8	6200
9	19	9	4100
9	19	10	1800
9	19	11	5200
9	19	12	2600
9	19	13	3900
9	19	14	2200
9	19	15	5000
9	19	16	2600
9	19	17	10000
9	19	18	4800
9	19	19	4900
9	19	69	728400
9	19	NA	1548500
9	20	1	4500
9	20	2	2600
9	20	3	6600
9	20	4	3800
9	20	5	12100
9	20	6	3700
9	20	7	8900
9	20	8	9700
9	20	9	6200
9	20	10	4100
9	20	11	1800
9	20	12	5200
9	20	13	2500
9	20	14	3900
9	20	15	2200
9	20	16	5000
9	20	17	2600
9	20	18	10000
9	20	19	4600
9	20	20	4800
9	20	70	726500
9	20	NA	1546400
10	0	50	787400
10	0	NA	1590300
10	1	1	24600
10	1	51	772700
10	1	NA	1580400
10	2	1	5200
10	2	2	24600
10	2	52	769900
10	2	NA	1578000
10	3	1	5300
10	3	2	5200
10	3	3	24500
10	3	53	766900
10	3	NA	1575800
10	4	1	6500
10	4	2	5300
10	4	3	5200
10	4	4	24300
10	4	54	763800
10	4	NA	1572600
10	5	1	9000
10	5	2	6500
10	5	3	5300
10	5	4	5200
10	5	5	24100
10	5	55	758000
10	5	NA	1569600
10	6	1	5900
10	6	2	9000
10	6	3	6400
10	6	4	5300
10	6	5	5200
10	6	6	24000
10	6	56	754400
10	6	NA	1567500
10	7	1	1900
10	7	2	5900
10	7	3	9000
10	7	4	6400
10	7	5	5300
10	7	6	5200
10	7	7	23800
10	7	57	753200
10	7	NA	1567000
10	8	1	5100
10	8	2	1900
10	8	3	5800
10	8	4	9000
10	8	5	6400
10	8	6	5200
10	8	7	5200
10	8	8	23700
10	8	58	750000
10	8	NA	1565400
10	9	1	7700
10	9	2	5100
10	9	3	1900
10	9	4	5800
10	9	5	9000
10	9	6	6400
10	9	7	5200
10	9	8	5200
10	9	9	23500
10	9	59	745200
10	9	NA	1562700
10	10	1	4100
10	10	2	7700
10	10	3	5100
10	10	4	1900
10	10	5	5800
10	10	6	9000
10	10	7	6400
10	10	8	5200
10	10	9	5200
10	10	10	23500
10	10	60	743200
10	10	NA	1560600
10	11	1	7800
10	11	2	4100
10	11	3	7700
10	11	4	5100
10	11	5	1900
10	11	6	5700
10	11	7	8900
10	11	8	6400
10	11	9	5200
10	11	10	5200
10	11	11	23500
10	11	61	739100
10	11	NA	1557100
10	12	1	3000
10	12	2	7800
10	12	3	4100
10	12	4	7700
10	12	5	5100
10	12	6	1900
10	12	7	5700
10	12	8	8900
10	12	9	6400
10	12	10	5200
10	12	11	5200
10	12	12	23500
10	12	62	737200
10	12	NA	1556000
10	13	1	800
10	13	2	3000
10	13	3	7800
10	13	4	4100
10	13	5	7700
10	13	6	5100
10	13	7	1900
10	13	8	5700
10	13	9	8900
10	13	10	6400
10	13	11	5200
10	13	12	5200
10	13	13	23500
10	13	63	736800
10	13	NA	1555600
10	14	1	9400
10	14	2	800
10	14	3	3000
10	14	4	7700
10	14	5	4100
10	14	6	7700
10	14	7	5100
10	14	8	1900
10	14	9	5600
10	14	10	8900
10	14	11	6100
10	14	12	5100
10	14	13	5200
10	14	14	23400
10	14	64	731400
10	14	NA	1552300
10	15	1	15900
10	15	2	9300
10	15	3	800
10	15	4	2900
10	15	5	7600
10	15	6	4100
10	15	7	7700
10	15	8	5000
10	15	9	1900
10	15	10	5500
10	15	11	8700
10	15	12	5800
10	15	13	5000
10	15	14	5100
10	15	15	23000
10	15	65	721300
10	15	NA	1548100
10	16	1	7600
10	16	2	15900
10	16	3	9300
10	16	4	800
10	16	5	2800
10	16	6	7600
10	16	7	4100
10	16	8	7600
10	16	9	5000
10	16	10	1800
10	16	11	5500
10	16	12	8600
10	16	13	5800
10	16	14	5000
10	16	15	5100
10	16	16	22900
10	16	66	717200
10	16	NA	1545100
10	17	1	18700
10	17	2	7600
10	17	3	15600
10	17	4	9300
10	17	5	800
10	17	6	2800
10	17	7	7500
10	17	8	4100
10	17	9	7600
10	17	10	4900
10	17	11	1800
10	17	12	5500
10	17	13	8500
10	17	14	5800
10	17	15	4800
10	17	16	5100
10	17	17	22400
10	17	67	706800
10	17	NA	1538100
10	18	1	9600
10	18	2	18600
10	18	3	7600
10	18	4	15300
10	18	5	9200
10	18	6	800
10	18	7	2800
10	18	8	7500
10	18	9	4100
10	18	10	7500
10	18	11	4700
10	18	12	1800
10	18	13	5500
10	18	14	8100
10	18	15	5800
10	18	16	4700
10	18	17	5100
10	18	18	22400
10	18	68	702800
10	18	NA	1533800
10	19	1	2600
10	19	2	9600
10	19	3	18600
10	19	4	7600
10	19	5	15300
10	19	6	9200
10	19	7	800
10	19	8	2800
10	19	9	7500
10	19	10	4100
10	19	11	7400
10	19	12	4700
10	19	13	1800
10	19	14	5500
10	19	15	8100
10	19	16	5800
10	19	17	4700
10	19	18	5100
10	19	19	22200
10	19	69	701500
10	19	NA	1532800
10	20	1	2800
10	20	2	2600
10	20	3	9600
10	20	4	18600
10	20	5	7600
10	20	6	15300
10	20	7	9200
10	20	8	800
10	20	9	2800
10	20	10	7500
10	20	11	4100
10	20	12	7400
10	20	13	4700
10	20	14	1700
10	20	15	5500
10	20	16	8100
10	20	17	5700
10	20	18	4700
10	20	19	5100
10	20	20	22100
10	20	70	699800
10	20	NA	1532000
11	0	50	787400
11	0	NA	1590300
11	1	1	3100
11	1	51	785600
11	1	NA	1589000
11	2	1	1400
11	2	2	3100
11	2	52	784600
11	2	NA	1588600
11	3	1	4300
11	3	2	1400
11	3	3	3000
11	3	53	782000
11	3	NA	1587000
11	4	1	7200
11	4	2	4300
11	4	3	1400
11	4	4	3000
11	4	54	778000
11	4	NA	1583800
11	5	1	4300
11	5	2	7100
11	5	3	4300
11	5	4	1400
11	5	5	3000
11	5	55	775800
11	5	NA	1581800
11	6	1	5100
11	6	2	4300
11	6	3	7100
11	6	4	4300
11	6	5	1400
11	6	6	3000
11	6	56	772700
11	6	NA	1579800
11	7	1	11600
11	7	2	5100
11	7	3	4300
11	7	4	7100
11	7	5	4300
11	7	6	1400
11	7	7	3000
11	7	57	765300
11	7	NA	1575600
11	8	1	9700
11	8	2	11500
11	8	3	5000
11	8	4	4300
11	8	5	7100
11	8	6	4000
11	8	7	1400
11	8	8	3000
11	8	58	759400
11	8	NA	1572300
11	9	1	3000
11	9	2	9700
11	9	3	11500
11	9	4	5000
11	9	5	4300
11	9	6	7100
11	9	7	4000
11	9	8	1400
11	9	9	3000
11	9	59	758100
11	9	NA	1570600
11	10	1	2700
11	10	2	3000
11	10	3	9700
11	10	4	11400
11	10	5	5000
11	10	6	4300
11	10	7	7100
11	10	8	3900
11	10	9	1400
11	10	10	3000
11	10	60	756500
11	10	NA	1569700
11	11	1	300
11	11	2	2700
11	11	3	3000
11	11	4	9700
11	11	5	11400
11	11	6	5000
11	11	7	4300
11	11	8	7100
11	11	9	3900
11	11	10	1400
11	11	11	3000
11	11	61	756400
11	11	NA	1569500
11	12	1	15300
11	12	2	300
11	12	3	2700
11	12	4	2900
11	12	5	9500
11	12	6	11100
11	12	7	5000
11	12	8	4300
11	12	9	7100
11	12	10	3800
11	12	11	1400
11	12	12	3000
11	12	62	747900
11	12	NA	1563400
11	13	1	2400
11	13	2	15300
11	13	3	300
11	13	4	2700
11	13	5	2900
11	13	6	9500
11	13	7	11100
11	13	8	5000
11	13	9	4300
11	13	10	7100
11	13	11	3800
11	13	12	1400
11	13	13	3000
11	13	63	746600
11	13	NA	1562300
11	14	1	2100
11	14	2	2400
11	14	3	15300
11	14	4	300
11	14	5	2700
11	14	6	2900
11	14	7	9500
11	14	8	11100
11	14	9	4900
11	14	10	4300
11	14	11	7100
11	14	12	3800
11	14	13	1400
11	14	14	3000
11	14	64	745200
11	14	NA	1561700
11	15	1	1100
11	15	2	2100
11	15	3	2400
11	15	4	15300
11	15	5	300
11	15	6	2700
11	15	7	2900
11	15	8	9500
11	15	9	11100
11	15	10	4800
11	15	11	4300
11	15	12	7100
11	15	13	3800
11	15	14	1400
11	15	15	3000
11	15	65	744300
11	15	NA	1561600
11	16	1	7900
11	16	2	1100
11	16	3	2100
11	16	4	2400
11	16	5	15100
11	16	6	300
11	16	7	2700
11	16	8	2900
11	16	9	9500
11	16	10	11100
11	16	11	4800
11	16	12	4300
11	16	13	7100
11	16	14	3800
11	16	15	1400
11	16	16	3000
11	16	66	739800
11	16	NA	1558400
11	17	1	11600
11	17	2	7700
11	17	3	1100
11	17	4	2000
11	17	5	2400
11	17	6	15100
11	17	7	300
11	17	8	2600
11	17	9	2900
11	17	10	9200
11	17	11	10900
11	17	12	4800
11	17	13	4300
11	17	14	7100
11	17	15	3600
11	17	16	1300
11	17	17	3000
11	17	67	733400
11	17	NA	1554400
11	18	1	3100
11	18	2	11600
11	18	3	7700
11	18	4	1100
11	18	5	2000
11	18	6	2400
11	18	7	15100
11	18	8	300
11	18	9	2600
11	18	10	2800
11	18	11	9100
11	18	12	10800
11	18	13	4800
11	18	14	4200
11	18	15	7000
11	18	16	3600
11	18	17	1200
11	18	18	3000
11	18	68	731700
11	18	NA	1553600
11	19	1	4900
11	19	2	3000
11	19	3	11600
11	19	4	7700
11	19	5	1100
11	19	6	2000
11	19	7	2400
11	19	8	15100
11	19	9	300
11	19	10	2600
11	19	11	2800
11	19	12	9100
11	19	13	10700
11	19	14	4800
11	19	15	4200
11	19	16	6900
11	19	17	3600
11	19	18	1200
11	19	19	3000
11	19	69	729200
11	19	NA	1551500
11	20	1	6200
11	20	2	4900
11	20	3	3000
11	20	4	11400
11	20	5	7700
11	20	6	1100
11	20	7	2000
11	20	8	2400
11	20	9	14900
11	20	10	300
11	20	11	2500
11	20	12	2800
11	20	13	8700
11	20	14	10700
11	20	15	4800
11	20	16	4200
11	20	17	6900
11	20	18	3600
11	20	19	1200
11	20	20	2700
11	20	70	725900
11	20	NA	1549800
12	0	50	787400
12	0	NA	1590300
12	1	1	2500
12	1	51	786100
12	1	NA	1589100
12	2	1	3700
12	2	2	2500
12	2	52	784000
12	2	NA	1587500
12	3	1	3100
12	3	2	3700
12	3	3	2500
12	3	53	781800
12	3	NA	1586600
12	4	1	7700
12	4	2	3100
12	4	3	3700
12	4	4	2500
12	4	54	777000
12	4	NA	1583700
12	5	1	1700
12	5	2	7700
12	5	3	3100
12	5	4	3700
12	5	5	2500
12	5	55	776400
12	5	NA	1582600
12	6	1	6400
12	6	2	1700
12	6	3	7600
12	6	4	3100
12	6	5	3700
12	6	6	2500
12	6	56	773000
12	6	NA	1579700
12	7	1	3400
12	7	2	6400
12	7	3	1700
12	7	4	7600
12	7	5	3100
12	7	6	3700
12	7	7	2500
12	7	57	771100
12	7	NA	1578200
12	8	1	11200
12	8	2	3400
12	8	3	6400
12	8	4	1700
12	8	5	7500
12	8	6	3100
12	8	7	3700
12	8	8	2500
12	8	58	764700
12	8	NA	1573500
12	9	1	34800
12	9	2	11000
12	9	3	3400
12	9	4	6400
12	9	5	1700
12	9	6	7300
12	9	7	3100
12	9	8	3700
12	9	9	2500
12	9	59	740400
12	9	NA	1563400
12	10	1	8300
12	10	2	34400
12	10	3	11000
12	10	4	3400
12	10	5	6400
12	10	6	1700
12	10	7	7300
12	10	8	3000
12	10	9	3700
12	10	10	2500
12	10	60	735500
12	10	NA	1560500
12	11	1	3000
12	11	2	8300
12	11	3	34400
12	11	4	11000
12	11	5	3400
12	11	6	6400
12	11	7	1700
12	11	8	7300
12	11	9	3000
12	11	10	3700
12	11	11	2400
12	11	61	733900
12	11	NA	1559200
12	12	1	6400
12	12	2	3000
12	12	3	8300
12	12	4	34200
12	12	5	11000
12	12	6	3400
12	12	7	6400
12	12	8	1600
12	12	9	7300
12	12	10	3000
12	12	11	3700
12	12	12	2400
12	12	62	730200
12	12	NA	1556800
12	13	1	1300
12	13	2	6400
12	13	3	3000
12	13	4	8300
12	13	5	34200
12	13	6	11000
12	13	7	3400
12	13	8	6400
12	13	9	1600
12	13	10	7300
12	13	11	3000
12	13	12	3700
12	13	13	2400
12	13	63	729100
12	13	NA	1556600
12	14	1	4800
12	14	2	1300
12	14	3	6300
12	14	4	2900
12	14	5	8300
12	14	6	34100
12	14	7	11000
12	14	8	3400
12	14	9	6300
12	14	10	1600
12	14	11	7300
12	14	12	3000
12	14	13	3700
12	14	14	2400
12	14	64	726700
12	14	NA	1554600
12	15	1	1700
12	15	2	4800
12	15	3	1300
12	15	4	6300
12	15	5	2900
12	15	6	8300
12	15	7	34100
12	15	8	11000
12	15	9	3400
12	15	10	6300
12	15	11	1600
12	15	12	7200
12	15	13	3000
12	15	14	3700
12	15	15	2400
12	15	65	725600
12	15	NA	1554100
12	16	1	4500
12	16	2	1700
12	16	3	4800
12	16	4	1300
12	16	5	6300
12	16	6	2900
12	16	7	8300
12	16	8	34000
12	16	9	11000
12	16	10	3300
12	16	11	6200
12	16	12	1400
12	16	13	7200
12	16	14	3000
12	16	15	3600
12	16	16	2400
12	16	66	723700
12	16	NA	1552100
12	17	1	3100
12	17	2	4500
12	17	3	1700
12	17	4	4800
12	17	5	1300
12	17	6	6300
12	17	7	2900
12	17	8	8300
12	17	9	34000
12	17	10	10900
12	17	11	3200
12	17	12	6100
12	17	13	1400
12	17	14	7100
12	17	15	2900
12	17	16	3600
12	17	17	2400
12	17	67	721900
12	17	NA	1551300
12	18	1	1400
12	18	2	3100
12	18	3	4500
12	18	4	1700
12	18	5	4800
12	18	6	1300
12	18	7	6300
12	18	8	2900
12	18	9	8300
12	18	10	34000
12	18	11	10900
12	18	12	3200
12	18	13	6100
12	18	14	1400
12	18	15	7100
12	18	16	2900
12	18	17	3600
12	18	18	2400
12	18	68	721000
12	18	NA	1550800
12	19	1	1500
12	19	2	1400
12	19	3	3100
12	19	4	4500
12	19	5	1700
12	19	6	4800
12	19	7	1300
12	19	8	6300
12	19	9	2900
12	19	10	8300
12	19	11	33800
12	19	12	10900
12	19	13	3200
12	19	14	6100
12	19	15	1400
12	19	16	7100
12	19	17	2900
12	19	18	3600
12	19	19	2400
12	19	69	720100
12	19	NA	1550400
12	20	1	4300
12	20	2	1500
12	20	3	1400
12	20	4	3100
12	20	5	4500
12	20	6	1700
12	20	7	4800
12	20	8	1300
12	20	9	6200
12	20	10	2900
12	20	11	8200
12	20	12	33600
12	20	13	10800
12	20	14	3100
12	20	15	6100
12	20	16	1400
12	20	17	7100
12	20	18	2900
12	20	19	3600
12	20	20	2400
12	20	70	717300
12	20	NA	1549500
13	0	50	787400
13	0	NA	1590300
13	1	1	3400
13	1	51	785900
13	1	NA	1588400
13	2	1	8300
13	2	2	3400
13	2	52	780700
13	2	NA	1585300
13	3	1	3600
13	3	2	8300
13	3	3	3400
13	3	53	778900
13	3	NA	1583500
13	4	1	8600
13	4	2	3600
13	4	3	8300
13	4	4	3300
13	4	54	775200
13	4	NA	1578700
13	5	1	7200
13	5	2	8600
13	5	3	3600
13	5	4	8100
13	5	5	3300
13	5	55	771000
13	5	NA	1575900
13	6	1	2700
13	6	2	7200
13	6	3	8500
13	6	4	3600
13	6	5	8100
13	6	6	3300
